Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-06 00:00:00-04:00,20.690100221574788,20.79436118669734,20.303736350858006,20.65118980407715,446708000,0.0,0.0
2021-07-07 00:00:00-04:00,20.805835117642093,20.82728560930294,20.28552748563866,20.325185775756836,418428000,0.0,0.0
2021-07-08 00:00:00-04:00,19.811114166659934,20.086980961578522,19.655719893977132,19.857257843017578,503300000,0.0,0.0
2021-07-09 00:00:00-04:00,19.916874216592717,20.03435525988892,19.709100137865747,20.004423141479492,296624000,0.0,0.0
2021-07-12 00:00:00-04:00,20.193739960128703,20.4858202675907,20.141609472181255,20.465618133544922,321984000,0.0,0.0
2021-07-13 00:00:00-04:00,20.353875481303678,20.41448760068872,20.068031230618036,20.203720092773438,290708000,0.0,0.0
2021-07-14 00:00:00-04:00,20.31122089134156,20.371083224348496,19.707604117466037,19.79615020751953,380100000,0.0,0.0
2021-07-15 00:00:00-04:00,19.766471657258307,19.801640805909646,18.815399378990502,18.922903060913086,550564000,0.0,0.0
2021-07-16 00:00:00-04:00,18.98700740866609,19.11321747883699,18.03169525755164,18.11949348449707,688224000,0.0,0.0
2021-07-19 00:00:00-04:00,17.8743037047261,18.998477447310524,17.824666134451522,18.736827850341797,749060000,0.0,0.0
2021-07-20 00:00:00-04:00,18.687190244742556,18.794943201970906,18.122483909884977,18.569459915161133,434687000,0.0,4.0
2021-07-21 00:00:00-04:00,18.83884558672833,19.482371910572084,18.69916616251025,19.365638732910156,371017000,0.0,0.0
2021-07-22 00:00:00-04:00,19.597111677737608,19.841550705361282,19.23194698322062,19.54922103881836,323826000,0.0,0.0
2021-07-23 00:00:00-04:00,19.61107361577112,19.65497367183318,19.206001448211797,19.51329803466797,195672000,0.0,0.0
2021-07-26 00:00:00-04:00,19.266865977371694,19.397565194519427,18.87077204812226,19.24990463256836,203943000,0.0,0.0
2021-07-27 00:00:00-04:00,19.220971495871236,19.577155964444557,18.69816886887377,19.16410255432129,248863000,0.0,0.0
2021-07-28 00:00:00-04:00,19.274847933928527,19.601100261911586,18.951589008448458,19.45842742919922,202191000,0.0,0.0
2021-07-29 00:00:00-04:00,19.4743887933179,19.80762698019667,19.283825335460097,19.617063522338867,190781000,0.0,0.0
2021-07-30 00:00:00-04:00,19.3736191961783,19.585134561055348,19.21897466845994,19.454435348510742,183497000,0.0,0.0
2021-08-02 00:00:00-04:00,19.654979530232666,19.915382736353678,19.316753560759693,19.704864501953125,217444000,0.0,0.0
2021-08-03 00:00:00-04:00,19.694885002968523,20.175783766568422,19.17607297987363,19.76971435546875,301811000,0.0,0.0
2021-08-04 00:00:00-04:00,19.94430985832058,20.27156118889958,19.782679477126937,20.2276611328125,231309000,0.0,0.0
2021-08-05 00:00:00-04:00,20.453151977623104,20.685619311945633,20.29551210630286,20.5898380279541,211435000,0.0,0.0
2021-08-06 00:00:00-04:00,20.47709211719844,20.522986511252395,20.163808690158564,20.3194522857666,178497000,0.0,0.0
2021-08-09 00:00:00-04:00,20.399271142893213,20.461129719952012,20.096964132095703,20.24861717224121,146443000,0.0,0.0
2021-08-10 00:00:00-04:00,20.275551687660446,20.383304640424182,19.78966337944273,19.89043426513672,179238000,0.0,0.0
2021-08-11 00:00:00-04:00,19.997188135018266,20.003174938775825,19.385590269145975,19.653974533081055,185925000,0.0,0.0
2021-08-12 00:00:00-04:00,19.824584849910885,19.983219923418048,19.57515626394466,19.85950469970703,151652000,0.0,0.0
2021-08-13 00:00:00-04:00,19.859508704764945,20.167802514416586,19.80563126679169,20.141860961914062,183063000,0.0,0.0
2021-08-16 00:00:00-04:00,20.08898224870646,20.240635283225057,19.408539829296206,19.90440559387207,210876000,0.0,0.0
2021-08-17 00:00:00-04:00,19.640012771943816,19.724819508560007,19.222968770083362,19.413532257080078,204585000,0.0,0.0
2021-08-18 00:00:00-04:00,19.455434460739273,19.589128991914862,18.956577166874165,18.99648666381836,285913000,0.0,0.0
2021-08-19 00:00:00-04:00,19.449442482837657,20.448155874466956,18.719115248706455,19.752748489379883,766555000,0.0,0.0
2021-08-20 00:00:00-04:00,19.94530793349124,20.8173108732515,19.88744183759088,20.768423080444336,675741000,0.0,0.0
2021-08-23 00:00:00-04:00,20.92307217475191,21.946726358583017,20.902120260869,21.90781593322754,575807000,0.0,0.0
2021-08-24 00:00:00-04:00,21.703283176040937,21.908811733166473,21.485781010020887,21.74319076538086,297299000,0.0,0.0
2021-08-25 00:00:00-04:00,21.687321379149566,22.418645969756334,21.672356269378028,22.162233352661133,347701000,0.0,0.0
2021-08-26 00:00:00-04:00,22.149263059479914,22.288942483035,21.74020025936337,22.01756477355957,237940000,0.0,0.0
2021-08-27 00:00:00-04:00,22.133298143105087,22.670068642424027,22.116336798954833,22.584264755249023,304722000,0.0,0.0
2021-08-30 00:00:00-04:00,22.777822203844707,22.990334740001824,22.499460525203325,22.636146545410156,262580000,0.0,0.0
2021-08-31 00:00:00-04:00,22.64712359993544,22.64712359993544,22.073337729589888,22.337778091430664,259850000,0.004,0.0
2021-09-01 00:00:00-04:00,22.437569306889998,22.64912199389681,22.30983905945331,22.393661499023438,201767000,0.0,0.0
2021-09-02 00:00:00-04:00,22.47049726134416,22.545339807951134,22.24796811279879,22.3487548828125,187834000,0.0,0.0
2021-09-03 00:00:00-04:00,22.27790622612633,22.937511147751092,22.153169913333517,22.79481315612793,280532000,0.0,0.0
2021-09-07 00:00:00-04:00,22.78483174949806,22.850692500855242,22.474487011995723,22.614192962646484,198107000,0.0,0.0
2021-09-08 00:00:00-04:00,22.465506645086627,22.562302133901152,21.930636197722126,22.291873931884766,254434000,0.0,0.0
2021-09-09 00:00:00-04:00,22.26493395688202,22.490457050966747,22.084316013138185,22.130218505859375,196856000,0.0,0.0
2021-09-10 00:00:00-04:00,22.30085332657019,22.578266724683587,22.223018761676062,22.430580139160156,248376000,0.0,0.0
2021-09-13 00:00:00-04:00,22.636147711099213,22.915557731283194,21.81188995971526,22.105270385742188,297500000,0.0,0.0
2021-09-14 00:00:00-04:00,22.22800922879762,22.36272466695094,22.039408757377963,22.195079803466797,199755000,0.0,0.0
2021-09-15 00:00:00-04:00,22.261936936889985,22.31981514344312,21.919660118755335,22.293869018554688,166538000,0.0,0.0
2021-09-16 00:00:00-04:00,22.136204252125346,22.23000581669266,21.88074378110906,22.195079803466797,156033000,0.0,0.0
2021-09-17 00:00:00-04:00,22.252955607329,22.273911214791905,21.78394779506993,21.85379981994629,294503000,0.0,0.0
2021-09-20 00:00:00-04:00,21.10139179807724,21.38778701785786,20.61841355645307,21.068462371826172,349440000,0.0,0.0
2021-09-21 00:00:00-04:00,21.371816366272604,21.379798910059613,20.905802540354845,21.2011775970459,204688000,0.0,0.0
2021-09-22 00:00:00-04:00,21.320930299925596,21.91367719365611,21.151288817679976,21.894718170166016,268726000,0.0,0.0
2021-09-23 00:00:00-04:00,22.093292745342225,22.48745990832766,21.843820146489403,22.434572219848633,248555000,0.0,0.0
2021-09-24 00:00:00-04:00,22.023441631035194,22.102275447550486,21.81488289522603,22.0344181060791,217655000,0.0,0.0
2021-09-27 00:00:00-04:00,21.664203077429683,21.753016037420434,21.280016887936462,21.614309310913086,245215000,0.0,0.0
2021-09-28 00:00:00-04:00,21.169249364639114,21.373816837113832,20.607435394582403,20.65533447265625,343069000,0.0,0.0
2021-09-29 00:00:00-04:00,20.895822746881365,20.972659962539694,20.42381917309158,20.47371482849121,218394000,0.0,0.0
2021-09-30 00:00:00-04:00,20.724184956869003,21.021556594892957,20.644353810709692,20.67229461669922,221009000,0.0,0.0
2021-10-01 00:00:00-04:00,20.70622473167738,20.814994033562147,20.160377827897204,20.6982421875,240978000,0.0,0.0
2021-10-04 00:00:00-04:00,20.46074911310151,20.49866906348852,19.513751502545517,19.690378189086914,345635000,0.0,0.0
2021-10-05 00:00:00-04:00,19.907917186053545,20.604444742602162,19.812119023512988,20.407859802246094,279282000,0.0,0.0
2021-10-06 00:00:00-04:00,20.077559368646227,20.676292195822512,20.03764283172768,20.656335830688477,297202000,0.0,0.0
2021-10-07 00:00:00-04:00,21.04750862400744,21.277024919797615,20.92776281199335,21.030546188354492,256919000,0.0,0.0
2021-10-08 00:00:00-04:00,21.056484923625863,21.161262957637216,20.73117244375026,20.78705406188965,151258000,0.0,0.0
2021-10-11 00:00:00-04:00,20.53159470850479,21.01856416379945,20.467728645028984,20.65134048461914,163388000,0.0,0.0
2021-10-12 00:00:00-04:00,20.78405635189665,21.01257330069928,20.48469005107398,20.62738800048828,162134000,0.0,0.0
2021-10-13 00:00:00-04:00,20.873876997677396,20.945725630782334,20.66930947966405,20.894832611083984,180652000,0.0,0.0
2021-10-14 00:00:00-04:00,21.243090758622078,21.709104627354822,21.07744058821198,21.700124740600586,243589000,0.0,0.0
2021-10-15 00:00:00-04:00,21.763991377195527,21.884736417584175,21.616304770157008,21.815881729125977,226994000,0.0,0.0
2021-10-18 00:00:00-04:00,21.703123292762136,22.243979817366263,21.598343332823575,22.175125122070312,189494000,0.0,0.0
2021-10-19 00:00:00-04:00,22.229008647111023,22.331792011817765,21.990514392616486,22.24298095703125,161473000,0.0,0.0
2021-10-20 00:00:00-04:00,22.257947135216437,22.38567737363948,21.935628560572944,22.056373596191406,146276000,0.0,0.0
2021-10-21 00:00:00-04:00,22.050384685989254,22.663089722334,22.03641428104515,22.644128799438477,187590000,0.0,0.0
2021-10-22 00:00:00-04:00,22.77485412154464,23.081205703653463,22.51340768666048,22.678058624267578,249384000,0.0,0.0
2021-10-25 00:00:00-04:00,22.9245366329956,23.30573075031013,22.72196575698433,23.117130279541016,230235000,0.0,0.0
2021-10-26 00:00:00-04:00,23.93839486421811,25.20571622107296,23.873531450575534,24.664857864379883,485898000,0.0,0.0
2021-10-27 00:00:00-04:00,24.422373889856782,25.03707368304749,24.23077756713748,24.39942169189453,245990000,0.0,0.0
2021-10-28 00:00:00-04:00,24.825524655838034,24.897373287449437,24.47127392038073,24.888391494750977,234204000,0.0,0.0
2021-10-29 00:00:00-04:00,24.948259341695557,25.65476598423701,24.947261999373193,25.513065338134766,292503000,0.0,0.0
2021-11-01 00:00:00-04:00,25.594896041853243,25.839378171796714,25.17378532756758,25.772520065307617,265740000,0.0,0.0
2021-11-02 00:00:00-04:00,25.767525492097906,26.621718639071563,25.745570640273353,26.34530258178711,294112000,0.0,0.0
2021-11-03 00:00:00-04:00,26.613735891491203,26.727495711922842,26.179654119222267,26.541887283325195,239910000,0.0,0.0
2021-11-04 00:00:00-04:00,27.171561344732318,31.298836258876868,27.060795434946982,29.738136291503906,1153631000,0.0,0.0
2021-11-05 00:00:00-04:00,30.123319409166225,31.33375987513204,29.347958100058552,29.689237594604492,851260000,0.0,0.0
2021-11-08 00:00:00-05:00,30.08539670658741,31.034390654499887,29.843906660251005,30.739015579223633,503101000,0.0,0.0
2021-11-09 00:00:00-05:00,32.21389899422513,32.24183980327339,29.90078828330195,30.59232521057129,646746000,0.0,0.0
2021-11-10 00:00:00-05:00,29.29407294809422,30.784920762665642,28.717291247821386,29.396854400634766,636206000,0.0,0.0
2021-11-11 00:00:00-05:00,30.40372414895419,30.525466515020483,29.714181919765508,30.32588768005371,332172000,0.0,0.0
2021-11-12 00:00:00-05:00,29.946690177606644,30.615276800423047,29.567490771834745,30.32588768005371,413054000,0.0,0.0
2021-11-15 00:00:00-05:00,30.48755296035948,30.579357949412763,29.185305452578653,29.9616641998291,384909000,0.0,0.0
2021-11-16 00:00:00-05:00,29.69622055809208,30.325888001469504,29.64333096717068,30.1392822265625,264484000,0.0,0.0
2021-11-17 00:00:00-05:00,30.353832978774516,30.444642523145944,28.739246093754417,29.19927406311035,428508000,0.0,0.0
2021-11-18 00:00:00-05:00,32.29872256948904,32.690891284605854,31.254927669456258,31.60818099975586,781711000,0.0,0.0
2021-11-19 00:00:00-05:00,32.17498516255957,33.018203898804174,31.83769881005684,32.91542053222656,533867000,0.0,0.0
2021-11-22 00:00:00-05:00,33.446291928728265,34.573909183585116,31.832704423703742,31.888586044311523,754335000,0.0,0.0
2021-11-23 00:00:00-05:00,31.46847603985242,32.29173644470543,30.814857092221995,31.679031372070312,532163000,0.0,0.0
2021-11-24 00:00:00-05:00,31.394635245658122,32.78569378331727,30.862758634892,32.60507583618164,435162000,0.0,0.0
2021-11-26 00:00:00-05:00,32.53122455866597,32.64099310849513,31.283863498749785,31.436540603637695,283069000,0.0,0.0
2021-11-29 00:00:00-05:00,32.29772388938831,33.34151493953768,31.968418209027394,33.30559158325195,454964000,0.0,0.0
2021-11-30 00:00:00-05:00,33.09902325931394,33.282636999598125,31.79677797027339,32.60706329345703,622066000,0.0,0.0
2021-12-01 00:00:00-05:00,33.15298499754876,33.222845580609224,31.31763707417919,31.372528076171875,484368000,0.004,0.0
2021-12-02 00:00:00-05:00,31.15196660239209,32.413454492397044,30.963341136104958,32.06215286254883,472890000,0.0,0.0
2021-12-03 00:00:00-05:00,31.936405556758363,32.06515080587632,30.070121019469727,30.632003784179688,544325000,0.0,0.0
2021-12-06 00:00:00-05:00,29.820611196732987,30.180893752438724,27.982273206253097,29.9773006439209,658938000,0.0,0.0
2021-12-07 00:00:00-05:00,30.895480355032714,32.38451590477449,30.59008680428253,32.36255645751953,593053000,0.0,0.0
2021-12-08 00:00:00-05:00,31.93540523035622,32.225827257844415,31.358552936375865,31.76274871826172,475551000,0.0,0.0
2021-12-09 00:00:00-05:00,31.6709304355526,32.14099693386837,30.367526251043838,30.42940330505371,488507000,0.0,0.0
2021-12-10 00:00:00-05:00,31.0880909467893,31.24278357928564,29.80165319511943,30.137983322143555,488825000,0.0,0.0
2021-12-13 00:00:00-05:00,30.188879415226584,30.233790052016023,28.060117515676378,28.10502815246582,598344000,0.0,0.0
2021-12-14 00:00:00-05:00,27.643949113929793,28.62100349476861,27.195842071505684,28.280681610107422,667035000,0.0,0.0
2021-12-15 00:00:00-05:00,28.3435563263877,30.439383083328448,27.782672993494028,30.39846420288086,698297000,0.0,0.0
2021-12-16 00:00:00-05:00,31.090091873375695,31.098075396246916,28.03717102685846,28.330585479736328,707366000,0.0,0.0
2021-12-17 00:00:00-05:00,27.929384771071867,28.864522903312924,27.704831542890716,27.745750427246094,713758000,0.0,0.0
2021-12-20 00:00:00-05:00,27.250736913132904,28.08806836031616,27.09105503438404,27.66391372680664,461847000,0.0,0.0
2021-12-21 00:00:00-05:00,28.317608716176828,29.062126369769842,27.346541025319663,29.017215728759766,524385000,0.0,0.0
2021-12-22 00:00:00-05:00,28.8335844910948,29.496264455360905,28.39246155550184,29.341571807861328,395184000,0.0,0.0
2021-12-23 00:00:00-05:00,29.695864054966595,29.999260737951445,29.37250856669955,29.581092834472656,343022000,0.0,0.0
2021-12-27 00:00:00-05:00,29.601053125766303,31.02521713058112,29.58109241720771,30.883499145507812,403686000,0.0,0.0
2021-12-28 00:00:00-05:00,31.24977004502104,31.26773392112932,29.952352554451778,30.261737823486328,420591000,0.0,0.0
2021-12-29 00:00:00-05:00,30.212838350656018,30.487291454884854,29.307639364299206,29.941377639770508,343139000,0.0,0.0
2021-12-30 00:00:00-05:00,29.76772287739856,30.39647191079737,29.481294496536442,29.527202606201172,308864000,0.0,0.0
2021-12-31 00:00:00-05:00,29.61502640680273,29.97031979961117,29.272707665423898,29.352548599243164,266530000,0.0,0.0
2022-01-03 00:00:00-05:00,29.755744649714465,30.649963801294536,29.725803587995546,30.06113624572754,391547000,0.0,0.0
2022-01-04 00:00:00-05:00,30.216828510864207,30.40744890598463,28.29266068276136,29.23179054260254,527154000,0.0,0.0
2022-01-05 00:00:00-05:00,28.89146724200374,29.357540102995376,27.47828288572463,27.54914093017578,498064000,0.0,0.0
2022-01-06 00:00:00-05:00,27.585070703215145,28.38148518105102,27.011214536934588,28.12200164794922,454186000,0.0,0.0
2022-01-07 00:00:00-05:00,28.085072447229507,28.36551411614278,27.003225284481758,27.192848205566406,409939000,0.0,0.0
2022-01-10 00:00:00-05:00,26.528170402992973,27.4144060158557,25.593032389418763,27.345542907714844,594681000,0.0,0.0
2022-01-11 00:00:00-05:00,27.268697246348502,28.009223147677293,26.785659911463362,27.761714935302734,404089000,0.0,0.0
2022-01-12 00:00:00-05:00,28.011221217951395,28.53817178912904,27.553133765083295,27.943357467651367,383413000,0.0,0.0
2022-01-13 00:00:00-05:00,28.322597967784002,28.42339706817921,26.445335836793394,26.522184371948242,540171000,0.0,0.0
2022-01-14 00:00:00-05:00,26.24773016124949,27.14294871181414,26.157908876529852,26.88845443725586,395832000,0.0,0.0
2022-01-18 00:00:00-05:00,26.20781332431235,26.585062377950432,25.718787337317245,25.85152244567871,424270000,0.0,0.0
2022-01-19 00:00:00-05:00,26.02717118789245,26.490247833386153,25.00221181655367,25.017181396484375,488315000,0.0,0.0
2022-01-20 00:00:00-05:00,25.25371283114106,25.52816592790516,24.030147591877117,24.102005004882812,435181000,0.0,0.0
2022-01-21 00:00:00-05:00,23.460287925159797,24.77367281441049,23.216773308662557,23.327552795410156,718958000,0.0,0.0
2022-01-24 00:00:00-05:00,22.28562296184168,23.333535509414546,20.846489247606883,23.325551986694336,913982000,0.0,0.0
2022-01-25 00:00:00-05:00,22.501191486192454,22.89740375021859,21.956277081612978,22.279632568359375,664616000,0.0,0.0
2022-01-26 00:00:00-05:00,23.19381403507695,24.009189816429384,22.25568159985635,22.726743698120117,755959000,0.0,0.0
2022-01-27 00:00:00-05:00,23.521159678261036,23.94731106663501,21.631920439455527,21.900386810302734,573353000,0.0,0.0
2022-01-28 00:00:00-05:00,21.96825357562381,22.81257294726287,21.253676914429107,22.79460906982422,543774000,0.0,0.0
2022-01-31 00:00:00-05:00,23.13593032920082,24.460294791256842,23.006189511786687,24.437339782714844,564680000,0.0,0.0
2022-02-01 00:00:00-05:00,25.05411045530758,25.09502934074459,23.842522359091557,24.58903694152832,518925000,0.0,0.0
2022-02-02 00:00:00-05:00,25.74273842128798,25.765691523974446,24.50420361965189,25.191835403442383,543419000,0.0,0.0
2022-02-03 00:00:00-05:00,24.409392542148876,25.027161828554508,23.7327404966598,23.900405883789062,410178000,0.0,0.0
2022-02-04 00:00:00-05:00,23.924359424926656,24.58604192006064,23.58503497082933,24.27066993713379,354829000,0.0,0.0
2022-02-07 00:00:00-05:00,24.323566276250155,25.13195606384545,24.153904034057735,24.67885971069336,376868000,0.0,0.0
2022-02-08 00:00:00-05:00,24.310589623943148,25.1798589396147,23.93234311537428,25.058101654052734,410359000,0.0,0.0
2022-02-09 00:00:00-05:00,25.571080056956752,26.671888658006182,25.30261555051223,26.651927947998047,524282000,0.0,0.0
2022-02-10 00:00:00-05:00,25.943338051848187,26.871488159313945,25.549122622898047,25.772676467895508,513200000,0.0,0.0
2022-02-11 00:00:00-05:00,25.864495192370278,26.100026229482054,23.72575451723449,23.901403427124023,605472000,0.0,0.0
2022-02-14 00:00:00-05:00,23.88643825928562,24.82556828448741,23.70779311612271,24.21877670288086,440424000,0.0,0.0
2022-02-15 00:00:00-05:00,24.899415754979135,26.4922445340871,24.734744665885565,26.442344665527344,699869000,0.0,0.0
2022-02-16 00:00:00-05:00,26.20681300824524,26.52917102458829,25.50121738608982,26.458311080932617,732676000,0.0,0.0
2022-02-17 00:00:00-05:00,25.579063213609647,25.733755858622583,24.11697644225443,24.458295822143555,810595000,0.0,0.0
2022-02-18 00:00:00-05:00,24.61897459185381,24.936343397057144,23.054091914566957,23.595014572143555,761255000,0.0,0.0
